Word,Subt_freq,Film_freq,All_PoS,PoS_freqs,Verb_freq,Web_freq
suckling,18,15,verb.noun.name,12.3.3,12,241780.0
pandering,15,11,verb.noun.name,12.2.1,12,238292.0
deciphering,12,12,verb,12,12,237457.0
unhinged,12,12,verb,12,12,221088.0
overheat,18,14,verb.noun,12.6,12,213265.0
stewed,22,21,verb.adjective,12.10,12,213127.0
falsify,12,11,verb,12,12,212477.0
loosed,12,11,verb,12,12,211447.0
bonk,17,11,verb.noun,12.5,12,204916.0
emanate,12,12,verb,12,12,201024.0
bumbling,22,21,verb.adjective,12.10,12,200901.0
wove,12,11,verb,12,12,194314.0
reconnected,13,13,verb.adjective,12.1,12,188173.0
counterattack,40,29,noun.verb,27.12,12,187976.0
waltzes,22,20,verb.noun,12.10,12,187505.0
picketing,12,8,verb,12,12,186738.0
shazam,14,13,verb.noun.name,12.1.1,12,182501.0
blurted,12,12,verb,12,12,182137.0
soundproof,41,37,adjective.verb,29.12,12,179759.0
marinate,19,15,verb.adjective.noun,12.6.1,12,177875.0
erupting,13,13,verb.adjective,12.1,12,170221.0
abhor,12,12,verb,12,12,169167.0
procrastinating,12,10,verb,12,12,168618.0
repelled,12,12,verb,12,12,167409.0
fretting,16,15,verb.adjective,12.4,12,165521.0
evaded,12,11,verb,12,12,164225.0
chanced,12,11,verb,12,12,163208.0
sickened,14,12,verb.adjective,12.2,12,162500.0
squashing,15,15,verb.noun,12.2,12,162362.0
sprawled,12,12,verb,12,12,161236.0
hollowed,14,14,verb.adjective,12.2,12,160848.0
braved,13,11,verb,12,12,159821.0
conjuring,19,18,verb.noun,12.7,12,159072.0
taunted,12,12,verb,12,12,151906.0
frothing,13,12,verb.adjective,12.1,12,150311.0
orchestrating,13,13,verb.noun,12.1,12,145626.0
narrate,12,11,verb,12,12,144896.0
wields,12,12,verb,12,12,143668.0
subsides,12,11,verb,12,12,143276.0
howled,13,13,verb.name,12.1,12,143213.0
plummeting,20,16,verb.adjective,12.7,12,141576.0
tush,66,58,noun.verb.name,51.12.1,12,140632.0
revved,12,11,verb,12,12,135574.0
blotted,13,12,verb.adjective,12.1,12,135540.0
dilate,12,11,verb,12,12,132632.0
bewitching,15,14,verb.adjective,12.3,12,131817.0
shagged,13,8,verb.adjective,12.1,12,130911.0
repulse,13,12,verb.noun,12.1,12,129882.0
gambles,16,15,verb.noun,12.4,12,128943.0
regrouping,14,12,verb.noun.adjective,12.1.1,12,127499.0
clued,12,12,verb,12,12,125391.0
deplore,12,12,verb,12,12,122832.0
defrauded,13,12,verb.adjective,12.1,12,122812.0
mutating,14,14,verb.adjective,12.2,12,119699.0
domineering,17,17,verb.adjective.noun,12.4.1,12,119099.0
strategize,12,10,verb,12,12,118267.0
butchering,16,16,verb.adjective.noun,12.3.1,12,117210.0
dabbled,12,12,verb,12,12,114487.0
hogwash,30,29,noun.verb,18.12,12,113442.0
frolicking,12,12,verb,12,12,113418.0
unappealing,16,16,verb.noun.adjective,12.2.2,12,113213.0
sufficed,12,12,verb,12,12,111937.0
kneels,12,11,verb,12,12,110085.0
scuttled,13,11,verb,12,12,109034.0
doctoring,26,22,verb.noun.adjective,12.11.3,12,108297.0
dicing,12,12,verb,12,12,107503.0
deciphered,14,14,verb.adjective,12.2,12,105888.0
jilted,25,22,verb.adjective.name,12.12.1,12,102651.0
thumbing,12,11,verb,12,12,102536.0
temping,14,12,verb.adjective,12.2,12,99554.0
tidied,12,11,verb,12,12,98877.0
awoken,12,12,verb,12,12,98863.0
metabolize,12,10,verb,12,12,97893.0
cowering,14,14,verb.name.adjective,12.1.1,12,97716.0
clubbed,13,13,verb.adjective,12.2,12,96316.0
bellowing,17,16,verb.noun.adjective,12.4.1,12,94043.0
redeploy,12,6,verb,12,12,93680.0
plopped,12,12,verb,12,12,93533.0
clotted,17,15,verb.adjective,12.5,12,89781.0
demoralizing,14,13,verb.adjective,12.2,12,84460.0
disillusion,12,12,verb,12,12,84446.0
bathes,12,11,verb,12,12,83782.0
hurries,12,10,verb,12,12,83158.0
overstating,12,12,verb,12,12,81579.0
shriveled,18,18,verb.adjective,12.6,12,81320.0
plink,15,2,verb.name.noun,12.2.1,12,79119.0
roomed,12,12,verb,12,12,78419.0
electroshock,19,17,verb.noun,12.7,12,77487.0
sniffles,25,22,verb.noun.name,12.11.2,12,73611.0
aweigh,14,12,verb.noun,12.2,12,68404.0
hassled,14,14,verb.adjective,12.1,12,67366.0
economize,12,11,verb,12,12,67058.0
overstepped,13,12,verb.adjective,12.1,12,65869.0
croon,12,9,verb,12,12,65773.0
tubed,13,13,verb.adjective,12.1,12,65659.0
exaggerates,12,12,verb,12,12,63539.0
snoozing,14,13,verb,12,12,63019.0
swink,29,1,name.verb,16.12,12,60284.0
evicting,12,11,verb,12,12,59375.0
frequents,12,10,verb,12,12,59285.0
bootlegging,16,13,verb.adjective.noun.name,12.2.1.1,12,58126.0
bitched,12,12,verb,12,12,55468.0
brokenhearted,20,19,verb.adjective.name,12.7.1,12,52489.0
dribbles,18,16,verb.noun.name,12.4.2,12,50926.0
coveting,15,13,verb.noun.name,12.2.1,12,49978.0
lopped,12,12,verb,12,12,46722.0
fumigated,12,11,verb,12,12,45246.0
sponging,12,11,verb,12,12,45099.0
surveil,13,12,verb.noun,12.1,12,44139.0
clangs,12,10,verb,12,12,44055.0
sleepwalk,13,12,verb.noun,12.1,12,43185.0
overstepping,12,12,verb,12,12,42051.0
bawled,12,12,verb,12,12,41906.0
coddled,16,15,verb.adjective.name,12.3.1,12,41464.0
bopping,12,12,verb,12,12,40692.0
slowpoke,18,17,verb.noun.name,12.4.2,12,39807.0
swindling,12,12,verb,12,12,38109.0
guzzle,12,11,verb,12,12,38003.0
repopulate,12,10,verb,12,12,37193.0
copulate,13,10,verb.noun,12.1,12,36579.0
envying,12,11,verb,12,12,33084.0
riffraff,52,45,noun.verb,40.12,12,31497.0
gibbering,17,9,verb.name.noun.adjective,12.3.1.1,12,30585.0
stampeded,12,11,verb,12,12,29359.0
snored,12,12,verb,12,12,28122.0
uncork,12,10,verb,12,12,27944.0
overqualified,16,15,verb.adjective,12.4,12,26978.0
pities,14,13,verb.noun,12.2,12,26738.0
kidded,13,12,verb.adjective,12.1,12,24287.0
prattling,16,13,verb.noun,12.4,12,24214.0
traipse,14,13,verb.noun,12.2,12,24070.0
scrounged,12,10,verb,12,12,23706.0
inconveniencing,12,11,verb,12,12,22563.0
outranks,12,12,verb,12,12,19734.0
disgracing,13,13,verb.noun,12.1,12,18735.0
romanced,12,12,verb,12,12,17446.0
mooned,13,13,verb.adjective,12.1,12,17363.0
hallucinated,12,10,verb,12,12,16629.0
blabbed,12,11,verb,12,12,16220.0
emasculating,17,15,verb.adjective,12.5,12,13425.0
archive,67,46,noun.verb,56.11,11,111971865.0
james,3358,950,name.verb.noun,3328.11.7,11,90535679.0
blood,9492,3526,noun.name.verb,9460.14.11,11,61348302.0
farm,1532,731,noun.verb.name,1518.11.2,11,47934860.0
replies,28,23,noun.verb,16.11,11,41628442.0
plants,488,320,noun.verb,479.11,11,35937825.0
void,209,160,noun.adjective.verb,169.29.11,11,32491126.0
audit,57,45,noun.verb,46.11,11,20786243.0
ranking,71,64,noun.verb,60.11,11,14624061.0
lat,33,14,name.verb.noun,13.11.8,11,12732598.0
knife,2387,1255,noun.verb,2374.11,11,11297715.0
curve,235,179,noun.verb,224.11,11,11071177.0
compressed,46,32,adjective.verb,35.11,11,9004826.0
bubble,408,292,noun.verb.name,396.11.1,11,8806043.0
annex,43,29,noun.verb,31.11,11,8465905.0
witnesses,1005,657,noun.verb,989.11,11,7381231.0
refined,103,89,adjective.verb,92.11,11,6256800.0
proposition,402,310,noun.verb,391.11,11,6182044.0
brook,104,70,noun.name.verb,61.31.11,11,6044943.0
sorts,488,423,noun.verb,476.11,11,6005834.0
sally,1352,327,name.verb.noun,1327.11.7,11,5933047.0
positioning,43,40,noun.verb,32.11,11,5382900.0
spite,388,336,preposition.noun.verb,272.105.11,11,4493143.0
duff,67,24,name.noun.verb,44.12.11,11,4314675.0
auditing,14,10,verb.noun,11.3,11,4288045.0
explores,11,10,verb,11,11,4268453.0
devils,267,161,noun.verb,257.11,11,4069685.0
rename,11,11,verb,11,11,3757535.0
establishes,11,11,verb,11,11,3683462.0
patented,41,41,adjective.verb,30.11,11,3568094.0
cane,425,162,noun.verb.name,413.11.1,11,3494916.0
padded,55,50,adjective.verb,44.11,11,3476722.0
ultrasound,125,75,noun.verb.name,111.11.3,11,3469808.0
gloss,74,65,noun.verb,64.11,11,3426618.0
emailed,12,10,verb.name,11.1,11,3418262.0
spares,21,21,verb.noun,11.10,11,3357011.0
encore,126,91,noun.verb,114.11,11,3192276.0
lust,284,211,noun.verb,277.11,11,3106979.0
bel,60,51,name.verb.noun,42.11.6,11,3081561.0
emphasized,11,11,verb,11,11,3045963.0
pep,178,133,noun.verb,170.11,11,3012344.0
highlighting,12,10,verb.noun,11.1,11,2823564.0
genocide,62,45,noun.verb,51.11,11,2790711.0
scams,40,31,noun.verb,28.11,11,2662588.0
mandated,13,13,verb.adjective,11.2,11,2601015.0
originating,14,13,verb.adjective,11.3,11,2558537.0
abuses,25,23,noun.verb,14.11,11,2546094.0
blitz,64,54,noun.verb,53.11,11,2476009.0
spur,73,57,noun.verb,62.11,11,2171795.0
wig,426,246,noun.verb.name,413.11.2,11,2151939.0
braces,164,115,noun.verb,153.11,11,2079192.0
redirected,12,12,verb.adjective,11.1,11,2078154.0
hem,42,33,noun.verb,31.11,11,2064628.0
slack,302,257,noun.adjective.verb.name,250.40.11.1,11,1954286.0
assigns,11,11,verb,11,11,1872222.0
staining,14,13,verb.noun,11.3,11,1811623.0
termed,11,9,verb,11,11,1798864.0
scratches,123,108,noun.verb,111.11,11,1738691.0
analyzes,11,11,verb,11,11,1707607.0
spans,19,16,verb.noun,11.8,11,1675632.0
masked,120,72,adjective.verb,109.11,11,1564129.0
refunded,11,11,verb,11,11,1560964.0
adopts,11,9,verb,11,11,1514082.0
conforms,11,10,verb,11,11,1505656.0
investigates,11,11,verb,11,11,1483596.0
mould,37,27,noun.verb,26.11,11,1479845.0
trombone,65,47,noun.verb.name,53.11.1,11,1464599.0
lapse,70,61,noun.verb,59.11,11,1459542.0
branching,15,11,verb.adjective,11.4,11,1431164.0
spawning,26,16,noun.verb,15.11,11,1391705.0
sprays,20,20,verb.noun,11.9,11,1374214.0
embodied,11,11,verb,11,11,1348384.0
heightened,43,40,adjective.verb,32.11,11,1337473.0
observes,11,10,verb,11,11,1303947.0
dole,49,32,noun.name.verb,23.15.11,11,1224388.0
enclosing,12,11,verb.adjective,11.1,11,1214363.0
oversees,11,11,verb,11,11,1180981.0
diss,22,12,verb.name.noun,11.6.5,11,1180761.0
distilled,32,24,adjective.verb,21.11,11,1161329.0
pom,42,12,name.noun.verb,18.13.11,11,1152017.0
heartburn,38,36,noun.verb.name,25.11.1,11,1150762.0
arisen,11,11,verb,11,11,1150039.0
braided,18,14,verb.adjective,11.7,11,1144706.0
cataloging,12,11,verb.noun,11.1,11,1135000.0
undertook,11,11,verb,11,11,1111486.0
dolores,195,46,name.noun.verb,102.82.11,11,1087849.0
syringe,99,77,noun.verb.name,86.11.2,11,1086828.0
rapture,44,33,noun.verb.name,32.11.1,11,1051733.0
differed,11,11,verb,11,11,1046942.0
entrez,15,12,verb.name,11.3,11,1035049.0
favoured,13,11,verb.adjective,11.2,11,1013666.0
televised,42,39,adjective.verb,31.11,11,982625.0
conveying,11,11,verb,11,11,957594.0
rethinking,11,10,verb,11,11,957374.0
looping,17,16,verb.adjective,11.6,11,926328.0
pioneered,11,10,verb,11,11,925810.0
intensified,13,11,verb.adjective,11.2,11,910090.0
bulge,48,41,noun.verb,37.11,11,881613.0
slump,61,41,noun.verb,50.11,11,878659.0
commences,11,11,verb,11,11,873487.0
criticised,11,10,verb,11,11,843171.0
grieving,139,111,adjective.verb.noun,119.11.9,11,817774.0
waning,23,20,adjective.verb,12.11,11,815920.0
stemming,12,11,verb.noun,11.1,11,811874.0
populate,12,11,verb.noun,11.1,11,809976.0
collaborated,11,11,verb,11,11,804574.0
reinventing,11,11,verb,11,11,783667.0
galt,51,5,name.verb.noun,35.11.4,11,748698.0
astonished,48,41,adjective.verb,37.11,11,746416.0
interprets,11,10,verb,11,11,736890.0
garnish,27,23,noun.verb,16.11,11,735054.0
edging,15,11,verb.noun,11.4,11,725390.0
poisons,70,64,noun.verb,59.11,11,723921.0
transact,11,10,verb,11,11,722029.0
untill,15,15,verb.noun.name,11.3.1,11,705438.0
cahill,60,6,name.verb.noun,44.11.3,11,684017.0
blooded,23,17,adjective.verb,12.11,11,657681.0
supersedes,11,11,verb,11,11,655386.0
excavated,14,13,verb.adjective,11.3,11,647899.0
propel,11,10,verb,11,11,646427.0
restructured,15,8,verb.adjective,11.4,11,645413.0
discriminated,11,11,verb,11,11,642954.0
muttered,12,12,verb.adjective,11.1,11,638459.0
lashes,44,39,noun.verb,33.11,11,633924.0
allege,11,10,verb,11,11,633028.0
synthesize,11,10,verb,11,11,621698.0
flourishing,18,17,verb.adjective,11.7,11,618258.0
rivet,17,13,verb.noun,11.6,11,616847.0
fluctuate,11,10,verb,11,11,598674.0
blotting,12,10,verb.adjective,11.1,11,596335.0
intimates,10,9,verb,11,11,596202.0
bullies,89,62,noun.verb,78.11,11,592628.0
motivates,11,9,verb,11,11,580262.0
flourished,11,11,verb,11,11,571826.0
belive,11,8,verb,11,11,571451.0
brawl,108,88,noun.verb,96.11,11,567755.0
reverses,17,16,verb.noun,11.6,11,565468.0
enticing,26,26,adjective.verb,15.11,11,564554.0
marmalade,52,42,noun.verb.name,32.11.9,11,542036.0
kickboxing,22,14,verb.adjective.noun,11.8.3,11,533886.0
replicating,11,10,verb,11,11,530836.0
slashes,13,11,verb.noun,11.2,11,530627.0
tendered,12,12,verb.adjective,11.1,11,529782.0
bypassing,11,10,verb,11,11,508703.0
vassar,39,31,name.verb.noun,20.11.8,11,507917.0
voicing,11,11,verb,11,11,501969.0
ruffled,24,18,adjective.verb,13.11,11,496847.0
stipulates,12,12,verb,11,11,489816.0
underrated,29,27,adjective.verb,18.11,11,486863.0
netted,12,12,verb.adjective,11.1,11,476508.0
decomposed,24,22,adjective.verb,13.11,11,474311.0
piloted,11,11,verb,11,11,463722.0
lats,47,12,name.verb.noun,25.11.11,11,460627.0
parlay,34,22,noun.verb,22.11,11,457915.0
regenerated,11,9,verb,11,11,437277.0
cataloguing,13,13,verb.noun,11.2,11,427666.0
musing,11,10,verb,11,11,425810.0
ail,11,6,verb,11,11,425046.0
slanted,17,16,verb.adjective,11.6,11,421739.0
harrowing,27,27,adjective.verb.noun,15.11.1,11,413185.0
reshape,11,10,verb,11,11,411334.0
inundated,11,11,verb,11,11,407004.0
refilling,11,9,verb,11,11,404511.0
accumulates,11,11,verb,11,11,403271.0
perturbed,20,15,verb.adjective,11.9,11,393552.0
contradicted,11,9,verb,11,11,378733.0
heifer,61,41,noun.verb,50.11,11,378574.0
surpassing,12,12,verb.adjective,11.1,11,372737.0
hydrated,16,16,verb.adjective,11.5,11,369449.0
unmasked,12,12,verb,11,11,367437.0
rediscover,11,11,verb,11,11,359243.0
waiving,11,10,verb,11,11,358002.0
sprinkling,20,18,verb.noun,11.9,11,356593.0
blacklisted,23,10,verb.adjective.name,11.9.3,11,355881.0
trifle,107,89,noun.verb,98.11,11,349545.0
sagging,16,16,verb.adjective,11.5,11,347009.0
tattooing,15,13,verb.noun,11.4,11,346319.0
dissipate,11,11,verb,11,11,341613.0
makeovers,12,11,verb.name,11.1,11,340147.0
baring,11,11,verb,11,11,337522.0
devotes,11,9,verb,11,11,335590.0
reaffirms,11,6,verb,11,11,333279.0
heng,78,6,name.verb.noun,66.11.1,11,327001.0
disassemble,11,10,verb,11,11,324408.0
giggled,11,11,verb,11,11,324279.0
deducting,11,11,verb,11,11,318399.0
lumped,11,10,verb,11,11,310084.0
achiever,12,12,verb.name,11.1,11,303591.0
disputing,13,13,verb.noun,11.2,11,298406.0
galls,15,14,verb.noun,11.4,11,296535.0
refreshes,12,10,verb.name,11.1,11,295414.0
roused,11,11,verb,11,11,294305.0
colliding,11,11,verb,11,11,292211.0
peered,11,11,verb,11,11,290025.0
minted,13,13,verb.adjective,11.2,11,282017.0
tacked,11,11,verb,11,11,279815.0
scrutinize,11,11,verb,11,11,277023.0
resonates,11,11,verb,11,11,272071.0
proffered,11,11,verb,11,11,270990.0
rejoiced,11,11,verb,11,11,263638.0
multiplies,11,8,verb,11,11,255223.0
tucks,24,16,noun.verb,13.11,11,252616.0
distorts,11,11,verb,11,11,252485.0
cruised,11,9,verb,11,11,248855.0
revels,17,12,verb.noun,11.6,11,247758.0
clashed,11,10,verb,11,11,246307.0
tilts,12,10,verb.noun,11.1,11,245809.0
underwrite,11,11,verb,11,11,245130.0
smearing,11,11,verb,11,11,243642.0
stargazing,12,12,verb.noun,11.1,11,240359.0
brisket,47,28,noun.verb.name,35.11.1,11,237076.0
sprain,43,40,noun.verb.adjective,31.11.1,11,235008.0
secrete,11,11,verb,11,11,234136.0
conjures,11,10,verb,11,11,233433.0
soiling,13,13,verb.noun,11.2,11,232240.0
murmurs,32,24,noun.verb,21.11,11,224661.0
shriek,32,31,noun.verb,21.11,11,222723.0
sprouted,13,13,verb.adjective,11.2,11,221579.0
reaped,12,10,verb.adjective,11.1,11,215554.0
stabilise,11,8,verb,11,11,214808.0
ligature,37,30,noun.verb,26.11,11,208990.0
alphabetized,14,12,verb.name.adjective,11.2.1,11,205070.0
dished,11,10,verb,11,11,203697.0
reprogramming,18,17,verb.noun.adjective,11.5.2,11,202126.0
officiate,11,10,verb,11,11,202099.0
oppress,11,11,verb,11,11,201953.0
digesting,10,10,verb,11,11,199346.0
cleanses,11,10,verb,11,11,198768.0
withstood,11,11,verb,11,11,197283.0
repainted,11,10,verb,11,11,194311.0
shirk,13,10,verb.noun.name,11.1.1,11,194196.0
endangers,11,11,verb,11,11,189016.0
pales,11,11,verb,11,11,185911.0
mangle,14,14,verb.noun,11.3,11,179307.0
sobbed,11,9,verb,11,11,174690.0
anesthetized,11,11,verb,11,11,173589.0
aspirated,15,12,verb.adjective.name,11.3.1,11,171940.0
martyred,17,16,verb.adjective,11.6,11,170694.0
emancipated,27,19,adjective.verb.name,15.11.1,11,169979.0
blam,22,15,verb.unclassified.noun,11.9.2,11,163090.0
tramping,11,10,verb,11,11,162094.0
procrastinate,13,10,verb.noun,11.1,11,161546.0
tolerating,11,11,verb,11,11,159909.0
corroded,13,13,verb.adjective,11.2,11,157941.0
outed,12,10,verb.adjective,11.1,11,156963.0
waded,11,10,verb,11,11,156095.0
flaking,11,10,verb,11,11,155716.0
readying,12,12,verb.noun,11.1,11,153815.0
expelling,11,9,verb,11,11,152444.0
spewed,11,11,verb,11,11,149547.0
bails,11,11,verb,11,11,149105.0
scoffed,11,10,verb,11,11,149026.0
fogging,12,12,verb.noun,11.1,11,148479.0
succumbing,11,11,verb,11,11,145861.0
glorifying,13,11,verb.name,11.2,11,144765.0
pedaling,11,11,verb,11,11,144645.0
brandishing,11,10,verb,11,11,142910.0
exude,11,11,verb,11,11,141931.0
spurned,11,11,verb,11,11,139546.0
pulverized,18,15,verb.adjective.name,11.4.3,11,133290.0
boggles,11,11,verb,11,11,132874.0
squinting,12,11,verb.noun,11.1,11,130989.0
sneered,11,11,verb,11,11,129005.0
singling,11,11,verb,11,11,126819.0
denigrate,13,11,verb.adjective,11.2,11,126797.0
soured,11,11,verb,11,11,125901.0
meted,11,11,verb,11,11,124510.0
inflame,13,12,verb.noun,11.2,11,123805.0
feuding,19,13,verb.adjective.noun.name,11.6.1.1,11,123134.0
reinstating,11,11,verb,11,11,121600.0
lulled,11,9,verb,11,11,121317.0
attired,11,11,verb,11,11,121269.0
chafe,13,12,verb.noun.name,11.1.1,11,118832.0
readjust,13,12,verb.noun,11.2,11,117369.0
sunburned,20,17,verb.adjective,11.9,11,116502.0
shuck,13,12,verb.noun,11.2,11,116293.0
cuddled,12,12,verb,11,11,110978.0
fending,11,10,verb,11,11,110896.0
pinches,17,17,verb.noun,11.6,11,110383.0
crowing,15,12,verb.noun.name.adjective,11.2.1.1,11,109367.0
dunking,20,18,verb.adjective.noun.name,11.5.3.1,11,108143.0
holdup,132,91,noun.verb.name,120.11.1,11,107781.0
singe,13,12,verb.noun.name,11.1.1,11,106880.0
prospering,11,11,verb,11,11,103998.0
mystifying,15,11,verb.noun.adjective,11.2.1,11,102675.0
scald,14,14,verb.noun,11.3,11,101839.0
biding,11,11,verb,11,11,100271.0
wormed,11,11,verb,11,11,99905.0
siphoned,11,10,verb,11,11,98885.0
piffle,14,7,verb.noun,11.3,11,98434.0
recuse,15,13,verb.noun,11.4,11,97901.0
birthed,12,10,verb.adjective,11.1,11,97794.0
gracing,11,11,verb,11,11,96811.0
redouble,11,11,verb,11,11,95182.0
bandied,11,11,verb,11,11,94474.0
stifles,12,8,verb.noun,11.1,11,94247.0
stammering,14,13,verb.name.adjective,11.2.1,11,92826.0
jeopardizes,11,11,verb,11,11,91630.0
grandstanding,19,19,verb.noun.adjective,11.6.2,11,88620.0
bratwurst,24,18,noun.verb,13.11,11,86401.0
trudge,12,10,verb.noun,11.1,11,85820.0
brutalized,11,10,verb,11,11,79518.0
spurn,11,8,verb,11,11,79323.0
grownup,71,59,noun.verb,61.11,11,77597.0
upstage,19,17,verb.adverb.adjective,11.6.2,11,77511.0
dramatize,11,11,verb,11,11,77233.0
muffle,11,11,verb,11,11,77114.0
percolating,11,11,verb,11,11,76947.0
regurgitate,12,11,verb.noun,11.1,11,76348.0
superimpose,11,11,verb,11,11,75934.0
entrancing,12,6,verb.adjective,11.1,11,75040.0
imploded,11,11,verb,11,11,72232.0
whelp,24,12,noun.verb,13.11,11,70407.0
snaked,12,12,verb,11,11,70230.0
mauling,15,12,verb.noun,11.4,11,69666.0
dote,11,10,verb,11,11,68412.0
clunk,32,26,noun.verb.name,18.11.3,11,67116.0
pollutes,11,10,verb,11,11,66129.0
egged,11,11,verb,11,11,65964.0
confiding,11,11,verb,11,11,65470.0
subbing,13,13,verb.name,11.2,11,64812.0
despising,11,11,verb,11,11,63943.0
outclassed,14,14,verb.adjective,11.3,11,63325.0
slandering,11,10,verb,11,11,62489.0
schmooze,17,15,verb.noun,11.6,11,62246.0
fritter,15,14,verb.noun,11.4,11,60682.0
barreling,11,11,verb,11,11,56377.0
sidle,54,38,name.verb.noun,40.11.3,11,54306.0
shoveled,11,9,verb,11,11,53803.0
fleeced,12,9,verb.adjective,11.1,11,53306.0
reincarnate,14,9,verb.adjective.noun,11.2.1,11,51871.0
choreograph,11,10,verb,11,11,51728.0
incapacitate,11,10,verb,11,11,51425.0
jabbing,15,15,verb.adjective.noun.name,11.2.1.1,11,50501.0
atrophied,18,10,verb.name.adjective,11.6.1,11,49941.0
hypnotizing,12,11,verb.adjective,11.1,11,49774.0
quarrelled,11,11,verb,11,11,49670.0
renege,11,11,verb,11,11,48922.0
railroaded,11,10,verb,11,11,48715.0
jangling,11,11,verb,11,11,48440.0
euthanize,11,11,verb,11,11,46942.0
eviscerate,11,10,verb,11,11,44702.0
slurring,16,13,verb.name.noun,11.5.1,11,44466.0
swishing,12,9,verb.noun,11.1,11,44404.0
bankrolled,11,11,verb,11,11,43265.0
concocting,12,12,verb.noun,11.1,11,42816.0
conk,21,16,verb.noun,11.10,11,41618.0
lacerated,25,21,adjective.verb,14.11,11,40987.0
quiets,12,12,verb.noun,11.1,11,38073.0
objectify,11,11,verb,11,11,37076.0
stammers,13,11,verb.noun,11.2,11,36763.0
readjusting,12,4,verb.name,11.1,11,36696.0
disarms,12,12,verb,11,11,35858.0
nuzzling,11,9,verb,11,11,33851.0
micromanage,11,10,verb,11,11,33354.0
swabbing,12,8,verb.noun,11.1,11,33218.0
snowballed,11,10,verb,11,11,32274.0
shrimping,21,5,verb.adjective.name,11.9.1,11,31972.0
schemed,11,8,verb,11,11,31407.0
compartmentalize,11,11,verb,11,11,31222.0
pulverize,11,11,verb,11,11,30384.0
ransacking,12,10,verb.noun,11.1,11,29511.0
exorcising,11,9,verb,11,11,29199.0
wised,11,11,verb,11,11,27775.0
hobnob,11,9,verb,11,11,27614.0
misspoke,13,13,verb.noun,11.2,11,25518.0
quacking,14,7,verb.adjective.name,11.2.1,11,24630.0
overachiever,11,9,verb,11,11,23216.0
jiving,12,12,verb.noun,11.1,11,22858.0
